,time,steering_angle,steering_rate,angle_error,rate_error,acceleration,reference_angle,reference_rate,measured_input,execution_time,repetition,condition,human_noise,torque,estimated_human_gain_pos,estimated_human_gain_vel,robot_gain_pos,robot_gain_vel,state_estimate_pos,state_estimate_vel,estimated_human_input,input_estimation_error,robot_cost_pos,robot_cost_vel,estimated_human_cost_1,estimated_human_cost_2
877,4.361411500000001,-0.3198141321354409,-0.9688603498586777,0.0033223046286657287,-0.7964909331705766,6.446532100153195,-0.3238839092876129,-0.13086261565746854,0,0.0049291000000000005,1,Manual Control,0.01,0,-0.4061884993151231,0.0,0,0,-0.22260554546781483,-0.6194542391219484,0.002434245742467139,0.05406927438086523,0,0,0.16498909697587175,0.0445221223047538
878,4.3664453000000005,-0.3237411229524282,-0.9173314114592825,0.00014278633518471917,-0.786468795801814,7.017933533977286,-0.32443526424212643,-0.08814907017352952,0,0.005033800000000001,1,Manual Control,0.01,0,-0.4061764268531518,0.0,0,0,-0.22963655515598597,-0.6047042442906202,0.001015038144410868,0.03504635896553212,0,0,0.16497928973119377,0.044520799048114804
879,4.371129,-0.32688271560601795,-0.8164738169219116,-0.0024474513638915174,-0.728324746748382,7.696159567965731,-0.32475457627521204,-0.048167440384330795,0,0.004683700000000001,1,Manual Control,0.01,0,-0.4061758833487273,0.0,0,0,-0.23546864982071317,-0.5906032613544737,-0.0003560765403730956,-0.013266258906028538,0,0,0.16497884821411893,0.044520739474861244
880,4.375742000000001,-0.33033846752496676,-0.7450727155307545,-0.005583891249754724,-0.6969052751464238,8.280246079398488,-0.32488560381478665,-0.008616002005696677,0,0.004613,1,Manual Control,0.01,0,-0.40616085973292126,0.0,0,0,-0.24154491504382897,-0.5729612917226962,-0.00143860244287621,-0.06183791785326836,0,0,0.16496664397898575,0.04451909274369701
881,4.380529300000001,-0.33332298054587706,-0.6771570620630891,-0.008437376731090407,-0.6685410600573924,8.927872991200115,-0.3248283350643402,0.03255868595646991,0,0.0047873,1,Manual Control,0.01,0,-0.40610578558426536,0.0,0,0,-0.24786115924154656,-0.552996689158968,-0.0026611904323700286,-0.09964297234407064,0,0,0.1649219090850133,0.04451305609325904
882,4.386384600000001,-0.33630749356678735,-0.6133702599074118,-0.011479158502447129,-0.6459289458638817,9.48988074133816,-0.324489997896984,0.08301835566550674,0,0.005855300000000001,1,Manual Control,0.01,0,-0.4059679044008482,0.0,0,0,-0.2544884130170837,-0.5299746391736242,-0.003959518178705759,-0.14816582705185574,0,0,0.1648099394036162,0.04449794300433118
883,4.3908085,-0.3386636880569797,-0.5485994718814478,-0.0141736901599957,-0.6316178275469545,10.052917880387488,-0.3240383644269287,0.1211584990322799,0,0.004423900000000001,1,Manual Control,0.01,0,-0.40574811753636975,0.0,0,0,-0.2603310332534719,-0.5082400273749348,-0.005306323853448976,-0.18933031866216293,0,0,0.1646315348843077,0.044473852273850666
884,4.395941500000001,-0.34070572328181303,-0.47049858540377476,-0.01666735885488435,-0.5916570844360547,10.645641794219362,-0.32330296205961373,0.16536757123500362,0,0.005133,1,Manual Control,0.01,0,-0.4054331164983289,0.0,0,0,-0.26550316580352,-0.4872320253681484,-0.006250941462206413,-0.24098192428092444,0,0,0.16437601195354754,0.04443932516447798
885,4.4005571,-0.3424335992412874,-0.4115544357020417,-0.019130637181673682,-0.5769220069370453,11.147501098248956,-0.3224481193660303,0.20502819565391853,0,0.0046156,1,Manual Control,0.01,0,-0.404943521741331,0.0,0,0,-0.27089264122435924,-0.46356493556675243,-0.007370001710082628,-0.2881796427409978,0,0,0.16397925580027184,0.04438566092315264
886,4.4055008,-0.3436902363027234,-0.32767866190500106,-0.02124211693669309,-0.5327068575589196,11.720304270337337,-0.3213298174318858,0.2473560032462534,0,0.0049437000000000005,1,Manual Control,0.01,0,-0.40429846585159146,0.0,0,0,-0.27596791961456596,-0.4397340160083402,-0.008277618960833334,-0.3406409022098041,0,0,0.16345724948995047,0.0443149566632713
887,4.410570100000001,-0.3447897937314798,-0.2593009914935426,-0.023459976299593954,-0.506656994739796,12.1496430752425,-0.3199663378213538,0.2905377093757511,0,0.0050693000000000005,1,Manual Control,0.01,0,-0.4034350739577782,0.0,0,0,-0.2808139782383472,-0.41486042969004583,-0.009221591940398665,-0.40241559461313026,0,0,0.162759858899318,0.04422032070100723
888,4.4154485,-0.3452610326295183,-0.18694741402139042,-0.025294694808164486,-0.4774851233971415,12.590814685463947,-0.3184481507671145,0.3318259443790265,0,0.004878400000000001,1,Manual Control,0.01,0,-0.40235981793244935,0.0,0,0,-0.2854186549591316,-0.38966351986501113,-0.010065370555393808,-0.44826244452503683,0,0,0.1618934230866338,0.04410246241513913
889,4.420960000000001,-0.3455751918948772,-0.1026567397618508,-0.027127041127762652,-0.4344826841408773,13.005541436915658,-0.31649159713718317,0.37809026622945097,0,0.005511500000000001,1,Manual Control,0.01,0,-0.40122856681597135,0.0,0,0,-0.2891395470601702,-0.3676165682510268,-0.010772695959680355,-0.5173580020959306,0,0,0.1609843628291984,0.04397846653477781
890,4.424742,-0.3452610326295183,-0.054883031692382366,-0.028769435492335127,-0.4329732979218333,13.191696596203318,-0.31500206539173126,0.40956563486648156,0,0.003782,1,Manual Control,0.01,0,-0.3994558947994378,0.0,0,0,-0.2936613325197105,-0.3387134722561463,-0.011650955645500703,-0.5575446843863253,0,0,0.15956501189001954,0.04378416482397262
891,4.4304238,-0.3449468733641593,0.017226249856308672,-0.029944807972428045,-0.3923393850101729,13.407110568372728,-0.3125417201635079,0.45637895929648625,0,0.005681800000000001,1,Manual Control,0.01,0,-0.3977030558394927,0.0,0,0,-0.2973478468531114,-0.3136622069195269,-0.012062062785331376,-0.6059245437608382,0,0,0.15816772062407067,0.04359203700477834
892,4.4364527,-0.3440043955680823,0.10204521110439704,-0.031462675404574425,-0.3543337481920892,13.641678581380072,-0.3096422398627133,0.5053545767763362,0,0.0060289,1,Manual Control,0.01,0,-0.39553729532524945,0.0,0,0,-0.3010139308832846,-0.286484772152974,-0.01266979939126049,-0.6547975408030181,0,0,0.1564497519932136,0.043354649056423014
893,4.4408522,-0.3429048381393259,0.1793371707435307,-0.0332625982766126,-0.3260174060328055,13.817548480646767,-0.30734125906452137,0.5405903210880602,0,0.004399500000000001,1,Manual Control,0.01,0,-0.3932510944053684,0.0,0,0,-0.30407854742639184,-0.2611992401081948,-0.013304231603435596,-0.7165126969474263,0,0,0.15464642325101996,0.043104059694243115
894,4.44594,-0.341334041812531,0.24505418841793103,-0.03399278274800965,-0.2955361326701291,13.986568314627776,-0.3044883834786469,0.5807597919510994,0,0.0050878,1,Manual Control,0.01,0,-0.3908743308385392,0.0,0,0,-0.3066492333389855,-0.23762107792787845,-0.013702863355579149,-0.7606475990742015,0,0,0.1527827425084758,0.04284354380472317
895,4.450737,-0.3394490862203771,0.3126822291022634,-0.03496070274173024,-0.268077562848836,14.144117748592345,-0.3016128601977532,0.6180217150174498,0,0.004797,1,Manual Control,0.01,0,-0.3880507167412441,0.0,0,0,-0.3091601211968893,-0.21180300063769558,-0.014108223438735345,-0.8111496064761295,0,0,0.15058335876339324,0.042534048847595714
896,4.455572100000001,-0.3372499713628642,0.3813559761614578,-0.035637111165111035,-0.23666573885599207,14.269142792037687,-0.2985351508865267,0.654936961356713,0,0.0048351,1,Manual Control,0.01,0,-0.3850141334972335,0.0,0,0,-0.3113544409780967,-0.18599358390153573,-0.01432419543588884,-0.8532652229971371,0,0,0.14823588299262555,0.042201210446689834
897,4.460472900000001,-0.33473669723999244,0.44865984604291653,-0.03620154635346573,-0.20627711531379644,14.33850150141427,-0.29523516708057296,0.6916546858352737,0,0.0049008,1,Manual Control,0.01,0,-0.3817557484277892,0.0,0,0,-0.3132488085462064,-0.15983986130018524,-0.014484253477642865,-0.8948917015352789,0,0,0.14573745145766148,0.04184406045642081
898,4.465435300000001,-0.33175218421908215,0.51473843887673,-0.03651701713850919,-0.1769162469585437,14.3776991996744,-0.2917122071978357,0.7280762373982648,0,0.0049624000000000005,1,Manual Control,0.01,0,-0.3782743036946301,0.0,0,0,-0.3148519072516221,-0.1331520934687913,-0.014595625216531348,-0.9296091387807515,0,0,0.14309144883565725,0.04146246100575124
899,4.470989600000001,-0.3290818304635308,0.5842179432364388,-0.037369623265695096,-0.14385829416182594,14.410222120611794,-0.2875572089150354,0.7678894287487538,0,0.005554300000000001,1,Manual Control,0.01,0,-0.3751311172565302,0.0,0,0,-0.3159681263131575,-0.10977213514068092,-0.014665869328227756,-0.9672279173467646,0,0,0.14072335513413262,0.0411179378809959
900,4.4749839,-0.32594023780994097,0.6588511313296448,-0.03838302889490558,-0.10903829741910898,14.625934721562928,-0.284433961187877,0.7958702669778944,0,0.0039943,1,Manual Control,0.01,0,-0.3712944093320584,0.0,0,0,-0.31696292976065704,-0.0821451684065302,-0.014791741077297915,-1.0090843814103783,0,0,0.13785953840124213,0.040697398206069185
901,4.479921000000001,-0.3221703266256333,0.6875357244131131,-0.03773636543775627,-0.10833454256478137,14.57274725170785,-0.2804208646628322,0.8296728322131199,0,0.004937100000000001,1,Manual Control,0.01,0,-0.36728548434286123,0.0,0,0,-0.31765010297628515,-0.054292984703109275,-0.014511551125839503,-1.0310462839003527,0,0,0.13489862700897018,0.04025798190309516
902,4.486212700000001,-0.3171437783798896,0.7620716919425586,-0.03672291371705738,-0.0676011402705613,14.60263286384555,-0.27506861730380217,0.8714467373120987,0,0.006291700000000001,1,Manual Control,0.01,0,-0.362803805114531,0.0,0,0,-0.3180502245836423,-0.02403497397098815,-0.014387665617954855,-1.047548521879783,0,0,0.13162660100558257,0.039766747239704074
903,4.4903517,-0.31290262829754334,0.8172306862463814,-0.037834010993741174,-0.05421605106571725,14.43506490077144,-0.27140630431237384,0.8981030082989626,0,0.004139,1,Manual Control,0.01,0,-0.35862149772280666,0.0,0,0,-0.3180672935773611,0.00414334916568967,-0.014614156192317977,-1.0827061492053893,0,0,0.12860937862894903,0.039308326576577506
904,4.495461500000001,-0.30819023931715867,0.8751104121133023,-0.03678393500478483,-0.022992596185660297,14.348722845533155,-0.26673503680192256,0.9300794341204616,0,0.0051098,1,Manual Control,0.01,0,-0.3544282031233737,0.0,0,0,-0.31777031770423814,0.03191078292395916,-0.014124864230258181,-1.0879783877906701,0,0,0.12561935116926345,0.03884870161099969
905,4.500547000000001,-0.30332077070409447,0.9342137887196702,-0.0365857339021719,0.004134354599208634,14.19078894855404,-0.2619264163635575,0.960853875520421,0,0.005085500000000001,1,Manual Control,0.01,0,-0.3502080856712255,0.0,0,0,-0.31715876406807086,0.060195971978702564,-0.013945074618661974,-1.1071012641152744,0,0,0.12264570326950444,0.03838613660568376
906,4.5055511,-0.2982942224583508,0.9833064055531842,-0.03636780609479329,0.02245253003276315,13.978167702613996,-0.25704462528866123,0.9900872777994556,0,0.0050041,1,Manual Control,0.01,0,-0.3460034642966618,0.0,0,0,-0.31624099194227157,0.08842489234783889,-0.013702388677878975,-1.1147059111053221,0,0,0.11971839730529131,0.037925270117836016
907,4.510460400000001,-0.2927964353145687,1.0378053019168108,-0.03575181002590749,0.04771802411735515,13.774833780409896,-0.2521157047130981,1.017733654344073,0,0.0049093,1,Manual Control,0.01,0,-0.34180032511536923,0.0,0,0,-0.31500961185426546,0.11668084592302536,-0.013377954385738394,-1.1178092558341104,0,0,0.1168274622489721,0.03746456609246618
908,4.5154263000000014,-0.2871415685381071,1.0813330751208972,-0.035025863825008996,0.06359942077682423,13.488861735212494,-0.24699449506923254,1.044637287466476,0,0.0049659000000000005,1,Manual Control,0.01,0,-0.3375849041634636,0.0,0,0,-0.31345380184853816,0.14539738889004575,-0.013075742437536524,-1.1229774099238339,0,0,0.1139635675190549,0.037002515868239716
909,4.520964600000001,-0.2824291795577224,1.1219280369862326,-0.035434684488489854,0.07729074951975656,13.1622544144289,-0.24112881285827323,1.0733604779668808,0,0.0055383,1,Manual Control,0.01,0,-0.3340339915444012,0.0,0,0,-0.31184698161608204,0.16993853948115065,-0.012687114956134308,-1.119992497097719,0,0,0.11157870750708511,0.036613302076647994
910,4.524775100000001,-0.2763030738832223,1.1843019046654815,-0.035174261024949055,0.11094142669860063,13.003823100553042,-0.2370024296023196,1.0923268868732185,0,0.0038105,1,Manual Control,0.01,0,-0.32996539848331696,0.0,0,0,-0.3097365732466958,0.19778064338406096,-0.012511492579201073,-1.1157998358727337,0,0,0.10887716419625415,0.03616734558556248
911,4.5299192,-0.2700198885760427,1.2303304260013248,-0.0330174589737231,0.13800353912810626,12.655317717172283,-0.23131969945461067,1.116889316151016,0,0.0051441,1,Manual Control,0.01,0,-0.3259989976320728,0.0,0,0,-0.30732048215269253,0.22622938410360469,-0.011649711316475006,-1.1189901902794606,0,0,0.1062753464571162,0.035732590332505025
912,4.5362118,-0.26200882730938874,1.2843935099451569,-0.030689127854778064,0.16750419379414083,12.31201664481935,-0.2242012487453584,1.1452905747529687,0,0.006292600000000001,1,Manual Control,0.01,0,-0.32180240256461723,0.0,0,0,-0.30428939436780456,0.2574256606851284,-0.011269319994888788,-1.105991909843942,0,0,0.10355678629635996,0.03527260360424507
913,4.5403795,-0.2550973234714912,1.329985359254422,-0.030896074726132816,0.18469478450145327,11.907768877328936,-0.21939063831655292,1.163095867481121,0,0.0041677,1,Manual Control,0.01,0,-0.31818796830667023,0.0,0,0,-0.3012532958490045,0.28559955041064317,-0.011197031656863459,-1.1033704146723926,0,0,0.10124358317512658,0.0348764272369522
914,4.545445300000001,-0.24818581963359365,1.3604509370755205,-0.02879518131704073,0.19735506959439952,11.54134966949381,-0.21344605603610678,1.1836521929960702,0,0.0050658000000000005,1,Manual Control,0.01,0,-0.31470620030949625,0.0,0,0,-0.2979251218134188,0.3132964342147504,-0.010455813294907992,-1.0885198212384364,0,0,0.09903999251324078,0.034494792353472414
915,4.550515900000001,-0.24064599726497812,1.4156240143744259,-0.027199941228871344,0.2319718213783557,11.298340191864975,-0.20739459370695149,1.2030298475731256,0,0.005070600000000001,1,Manual Control,0.01,0,-0.3114284385898107,0.0,0,0,-0.2942958461836786,0.3404492565898185,-0.009944419171282167,-1.0777056392390796,0,0,0.09698767236248748,0.03413551849806848
916,4.5554811,-0.23342033416172162,1.4648148367968983,-0.02602574045477013,0.2617849892237727,10.990481205752403,-0.20137661701137136,1.2208401092148247,0,0.0049652,1,Manual Control,0.01,0,-0.308361956990055,0.0,0,0,-0.2904214805811811,0.36776606004132534,-0.0094304594254499,-1.0718581682108974,0,0,0.09508709651873651,0.03379940295304493
917,4.560458200000001,-0.22572343216042665,1.4964573771200467,-0.02434681514905529,0.275617267905222,10.707194478645823,-0.19525834534165168,1.2375357296208125,0,0.0049771,1,Manual Control,0.01,0,-0.3054461500180842,0.0,0,0,-0.28623921530666185,0.39492547034295,-0.008872082446302195,-1.059297818301297,0,0,0.09329735056086998,0.03347980278011531
918,4.5654407,-0.21786945052645212,1.5380371542915103,-0.022611105184800445,0.30050142467069785,10.480779499044031,-0.18905309252972957,1.253090155233505,0,0.0049825,1,Manual Control,0.01,0,-0.30270732531344363,0.0,0,0,-0.28173574751638597,0.4218435733503315,-0.008262307643748922,-1.0513245474528157,0,0,0.091631724798419,0.033179601546754714
919,4.571004500000001,-0.21142918558659307,1.5532115941769282,-0.0223760930568635,0.30012143894342325,10.132650439065916,-0.18203596504123148,1.2690926466913837,0,0.005563800000000001,1,Manual Control,0.01,0,-0.3005261469313676,0.0,0,0,-0.27762961314332457,0.44470859694359627,-0.0077431399107875274,-1.0414137568037969,0,0,0.09031596498941394,0.03294052365346376
920,4.574821700000001,-0.2034181243199391,1.6126810572665966,-0.021382159278707624,0.34358841057521294,10.14251460270275,-0.17717200055133744,1.279241295192569,0,0.0038172,1,Manual Control,0.01,0,-0.2981089673145702,0.0,0,0,-0.2726625329034699,0.470053394382323,-0.007292969648903303,-1.0354540409642539,0,0,0.08886895639335948,0.032675577780517905
921,4.5799562,-0.19509290378792615,1.6169204164296613,-0.01792090323658871,0.33767912123709243,9.670933643779202,-0.17057089177429907,1.2918330183496345,0,0.0051345,1,Manual Control,0.01,0,-0.29591869291198036,0.0,0,0,-0.2674672224573722,0.49550848920216584,-0.006300658933274785,-1.024334228204502,0,0,0.08756787281473494,0.03243550287687711
922,4.5861991,-0.18488272766375932,1.6770693811573163,-0.01431183588946025,0.3852363628076818,9.360185521418366,-0.1624624632187136,1.3055196476030053,0,0.0062429,1,Manual Control,0.01,0,-0.2938205963837189,0.0,0,0,-0.26138720353300693,0.5222593683716699,-0.00570428027344641,-1.0055330719263016,0,0,0.08633054285928424,0.03220553154485777
923,4.590376000000001,-0.17624334786638737,1.6904625614958593,-0.013780884647673769,0.38494291389285396,8.824609530925892,-0.15699209693297897,1.3136923097385,0,0.0041769,1,Manual Control,0.01,0,-0.29217486149378796,0.0,0,0,-0.2556669170853231,0.5468776205505563,-0.005558709143202085,-0.9848380557134175,0,0,0.08536614968891418,0.03202514335027755
924,4.5954674,-0.16760396806901545,1.6969567541460848,-0.010611871136036483,0.3832644444075848,8.412239473894386,-0.1502803998149361,1.3225995825525858,0,0.0050914,1,Manual Control,0.01,0,-0.29073774503595323,0.0,0,0,-0.2497261941773673,0.5697759630574004,-0.004650174955429155,-0.965870031802658,0,0,0.08452843638859095,0.03186762171977896
925,4.6005538,-0.15865042900628457,1.7366901731284103,-0.008370029191348466,0.41409059057582454,8.133872396565945,-0.14353292333446907,1.330355780874805,0,0.0050864000000000005,1,Manual Control,0.01,0,-0.2895663174348023,0.0,0,0,-0.24352151820233717,0.591748350570041,-0.004024830681405403,-0.9494362632631816,0,0,0.0838486521927527,0.03173922211462632
926,4.605545600000001,-0.14985396957623312,1.7753285387301947,-0.00632104624176405,0.4449727578553897,7.825767933170864,-0.13687533658507486,1.3368744446155414,0,0.0049918,1,Manual Control,0.01,0,-0.2886331091404287,0.0,0,0,-0.23716562351032988,0.6135900923919657,-0.003372348788155687,-0.9319648628849982,0,0,0.08330907169207064,0.03163693361091938
927,4.6104348,-0.1410575101461817,1.7714550541331722,-0.004182173561106839,0.4345806095176308,7.336880907206724,-0.13032559317718756,1.3422267854255867,0,0.004889200000000001,1,Manual Control,0.01,0,-0.28790504238797,0.0,0,0,-0.23055670670886208,0.6350817915204199,-0.002745858300439448,-0.9129102913371941,0,0,0.0828893134324188,0.0315571305710656
928,4.6155396,-0.1321039710834508,1.7784242215184622,-0.0017783779062632288,0.43619743609287553,6.8939290078818765,-0.12346180093795563,1.3467450650860622,0,0.0051048000000000005,1,Manual Control,0.01,0,-0.28739931680447506,0.0,0,0,-0.22370769699863913,0.6549544200151827,-0.002003085398069933,-0.8948554450993534,0,0,0.08259836729967902,0.03150169823775491
929,4.620980000000001,-0.12487830798019427,1.7746081284747222,-0.0014165070422386405,0.42786306338866,6.320824228448617,-0.11612453059604505,1.350382113387327,0,0.005440400000000001,1,Manual Control,0.01,0,-0.2871591546752796,0.0,0,0,-0.21767075439272826,0.6711092227507105,-0.00139991783606712,-0.873245807481198,0,0,0.08246038011382115,0.03147537418449629
930,4.6248951,-0.11576768928478387,1.7899648346362445,0.00035684131126118013,0.4395827212489174,6.011448736585255,-0.11083376863027466,1.3522631380175385,0,0.0039151,1,Manual Control,0.01,0,-0.2868918939524672,0.0,0,0,-0.21111033807509483,0.6866730060023581,-0.0014309132227253915,-0.8514820855844178,0,0,0.0823069588156337,0.03144607986767449
931,4.6295663000000005,-0.10649999095669398,1.84116489520475,0.004333777673580688,0.4889017571872114,5.799181294266618,-0.10451334625272297,1.3537190203110554,0,0.0046712,1,Manual Control,0.01,0,-0.2868587706568796,0.0,0,0,-0.20387181857542896,0.7038513701647603,-0.00033396243989300254,-0.8365360484617815,0,0,0.08228795430277625,0.03144244923948148
932,4.634738200000001,-0.09754645189396308,1.830486175045161,0.006966894358759898,0.4767671547341057,5.4303601883051105,-0.09750996887609373,1.354353625712925,0,0.0051719,1,Manual Control,0.01,0,-0.28709993801239286,0.0,0,0,-0.19639066585057816,0.7213390307207067,0.00042169179467010763,-0.8199527654540101,0,0,0.08242637440671982,0.03146888347510405
933,4.639555400000001,-0.08843583319855267,1.8118005759141134,0.009074135677541062,0.4574469502011884,5.065753678151677,-0.09098617574729748,1.3540454408516254,0,0.004817200000000001,1,Manual Control,0.01,0,-0.2875270869259997,0.0,0,0,-0.1888315381877098,0.7365999739207155,0.00102778379898109,-0.8079700411171321,0,0,0.08267182571615139,0.03151570305814496
934,4.644481000000001,-0.07948229413582175,1.820347376043343,0.011503881611475725,0.4663019351917177,4.776207651022242,-0.08431925444236024,1.352859385569623,0,0.0049256000000000005,1,Manual Control,0.01,0,-0.28814376807875897,0.0,0,0,-0.18111508255588138,0.7504024829272787,0.0018195830184038163,-0.7945904422605534,0,0,0.08302683108262564,0.031583297177014594
935,4.649497,-0.07021459580773187,1.8110255032310452,0.01410465863462837,0.45816611766142223,4.445898515966552,-0.0775381774554869,1.350774133866204,0,0.0050160000000000005,1,Manual Control,0.01,0,-0.28894613787431495,0.0,0,0,-0.17314466391654862,0.763497054224784,0.002483984880761924,-0.7800411840415542,0,0,0.08348987059248263,0.03167124453700045
936,4.6543651000000015,-0.06283185307179585,1.8128550032729298,0.014706324383691044,0.46208086940672577,4.1094893073530105,-0.0709690718690372,1.3479312794761613,0,0.0048681,1,Manual Control,0.01,0,-0.2897856128135743,0.0,0,0,-0.16630415109086227,0.7736036797233921,0.0031655976275158986,-0.7667301607253759,0,0,0.08397570139373879,0.03176325897359947
937,4.658813400000001,-0.054035393641744436,1.8058490174038047,0.01693367822729276,0.45791773792764334,3.8169438280913215,-0.06498012627917471,1.3446516846055356,0,0.0044483000000000005,1,Manual Control,0.01,0,-0.29068711424687355,0.0,0,0,-0.15890345357621233,0.7833351251404285,0.003364728564079154,-0.750246740399479,0,0,0.0844989983891749,0.0318620721038061
938,4.6636171,-0.04492477494633404,1.810342397365924,0.02005535133284067,0.4656907127603884,3.4568652671140074,-0.05853073647293631,1.3404042582156825,0,0.0048037,1,Manual Control,0.01,0,-0.29185050007618824,0.0,0,0,-0.15081272567732865,0.7932447926862762,0.004240897433501709,-0.7361330575648757,0,0,0.08517671439472115,0.03198959025428968
939,4.6697171,-0.03597123588360313,1.7996284061238395,0.022559500589333176,0.4592241479081569,3.019330143684318,-0.05037324935258809,1.3339966792162958,0,0.0061,1,Manual Control,0.01,0,-0.29330167918487143,0.0,0,0,-0.14190513406644514,0.8033655753545249,0.0050375587109917075,-0.7192617729246331,0,0,0.08602587501266525,0.03214865328505455
940,4.673807,-0.027017696820872218,1.8049809494114792,0.023355552531715874,0.4709842701951834,2.559548397608438,-0.04492720442074542,1.329091543172581,0,0.0040899000000000005,1,Manual Control,0.01,0,-0.29479854263004457,0.0,0,0,-0.13359494835052207,0.8111564284551077,0.005853196466537134,-0.6946430246636004,0,0,0.0869061807367982,0.032312723753548565
941,4.678891100000001,-0.01806415775814131,1.7857325826587964,0.026863046662604112,0.4566410394862155,1.7995048932240998,-0.038186826014407066,1.322342883122435,0,0.0050841,1,Manual Control,0.01,0,-0.2963620864565053,0.0,0,0,-0.12529955918119204,0.8184821072202119,0.006873543086378073,-0.665723813472864,0,0,0.08783048628885312,0.03248410302595017
942,4.6840668,-0.009110618695410399,1.7739757586822509,0.02907620731899667,0.4516328755598158,1.1855166224497409,-0.031362087869628186,1.3147641966146155,0,0.0051757,1,Manual Control,0.01,0,-0.29784824397323467,0.0,0,0,-0.11754827662170814,0.8237985014378171,0.007097764238821152,-0.6303489824829309,0,0,0.08871357643793952,0.032647000022875294
943,4.6885197000000005,-0.0004712388980384689,1.773307378536121,0.030890848971589717,0.45854318192150556,0.6914741493695553,-0.025523121807773986,1.3076993264938963,0,0.0044529,1,Manual Control,0.01,0,-0.29952116183875355,0.0,0,0,-0.10914945395600247,0.8292023323735742,0.007679924657865216,-0.6085704708418377,0,0,0.0897129263892368,0.03283036773008518
944,4.693461300000001,0.008168140899333461,1.73499826113905,0.03369126270710745,0.42729893464515367,0.1477551653629422,-0.019081513752438158,1.2992990204832533,0,0.0049416,1,Manual Control,0.01,0,-0.3012669153171936,0.0,0,0,-0.10065149237414513,0.8334904873839174,0.008517694535726563,-0.5812925070335158,0,0,0.09076175426473708,0.033021718913124845
945,4.698527700000001,0.016493361431346415,1.7109238524444517,0.03557487518378458,0.41162483196119837,-0.33363846057632873,-0.012521789855961467,1.2901069614666305,0,0.0050664,1,Manual Control,0.01,0,-0.3030844847968367,0.0,0,0,-0.09211132604073653,0.8360480576603612,0.00923260201674916,-0.5574492409225525,0,0,0.09186020492456394,0.03322094181285367
946,4.703738300000001,0.023404865269243957,1.690951201660704,0.035926655125205424,0.4008442401940735,-0.8040792853340448,-0.005825444116254928,1.2800768289781372,0,0.0052106,1,Manual Control,0.01,0,-0.30470405689495234,0.0,0,0,-0.08465181233256067,0.837267964330611,0.009919562226480482,-0.5332104464559877,0,0,0.09284456228824235,0.03339846231664748
947,4.7078366,0.031730085801256906,1.6682258897093627,0.037555529917511835,0.38814906073122546,-1.1834061448648787,-0.0005961508535793289,1.271801063053802,0,0.0040983,1,Manual Control,0.01,0,-0.30630818658190073,0.0,0,0,-0.07683622819198165,0.8372027089498432,0.009936753333713081,-0.505438068655877,0,0,0.09382470516709251,0.0335742901853228
948,4.712513000000001,0.03989822670059037,1.6758526537561396,0.0404943775541697,0.40405159070233765,-1.4707564854281134,0.005328462987495945,1.26196685057402,0,0.004676400000000001,1,Manual Control,0.01,0,-0.30814067129911404,0.0,0,0,-0.068281495308793,0.8369961427231579,0.01094605874044351,-0.4954711093518734,0,0,0.09495067330866865,0.03377514793693055
949,4.7177630000000015,0.04806636759992384,1.6309165228349736,0.04273790461242789,0.36894967226095354,-1.8736233028837348,0.011923794304913627,1.2504611710858824,0,0.00525,1,Manual Control,0.01,0,-0.31018004727901244,0.0,0,0,-0.059088707818985474,0.836358359924459,0.01175605378151385,-0.47572687520818935,0,0,0.09621166173001039,0.03399868293842741
950,4.722966100000001,0.0562345084992573,1.6308025428189983,0.04431071419434367,0.3803413717331159,-2.0893283624312398,0.018399418319704947,1.238607786237271,0,0.0052031,1,Manual Control,0.01,0,-0.31209977428200725,0.0,0,0,-0.05062133912270103,0.8339902024469179,0.012764191240036934,-0.45321937085346536,0,0,0.09740626910687987,0.034209103274215315
951,4.727941600000001,0.06408849013323177,1.6112647088457313,0.04568907181352683,0.3726569226084602,-2.592112710620416,0.024533101262398473,1.226886241136596,0,0.0049755,1,Manual Control,0.01,0,-0.3140338182055967,0.0,0,0,-0.04217942468786458,0.8318500290782683,0.013324712001157328,-0.43818847198467004,0,0,0.09861723897678577,0.034421092880651746
952,4.7329089,0.07021459580773187,1.5854179128861925,0.0456814945453334,0.35853167174959655,-2.9548337185755957,0.030597626166814097,1.2148378041300494,0,0.0049673,1,Manual Control,0.01,0,-0.31543166840926223,0.0,0,0,-0.03609279536073424,0.8298060830383257,0.014347913671871538,-0.4227325823963307,0,0,0.09949713743545076,0.03457431055627835
953,4.736794100000001,0.07791149780902687,1.5568374623692398,0.047313871642212776,0.34199965823919043,-3.711957351632997,0.03529883684549297,1.2051922266979824,0,0.0038852,1,Manual Control,0.01,0,-0.31733465753744233,0.0,0,0,-0.02708332501447238,0.8254632487996562,0.014031206194315356,-0.3825494519425262,0,0,0.1007012848744058,0.03478289626181237
954,4.741804700000001,0.08560839981032185,1.4809801308714456,0.050309562964828886,0.2757879041734632,-4.577751629058441,0.04130586784507889,1.1924897047050704,0,0.0050106000000000005,1,Manual Control,0.01,0,-0.3187816167218462,0.0,0,0,-0.019438588674036136,0.819952992603026,0.014501230927936226,-0.3227639009043913,0,0,0.10162171915979404,0.0349414967487455
