,time,steering_angle,steering_rate,angle_error,rate_error,acceleration,reference_angle,reference_rate,measured_input,execution_time,repetition,condition,human_noise,setting,torque,measured_human_input,estimated_human_gain_pos,estimated_human_gain_vel,robot_gain_pos,robot_gain_vel,state_estimate_pos,state_estimate_vel,input_estimation_error,state_estimate_derivative,estimated_human_input,robot_cost_pos,robot_cost_vel,estimated_human_cost_1,estimated_human_cost_2
11,0.09119620000000062,0.93258177921813,0.9715257612250952,-0.020138482826039583,0.4241231259177265,-7.372298641714474,0.9573888047703568,0.5190664824950063,0,0.0085647,0,Validation,0.005,Good Visuals,0.15768208967520544,0.10815142391743532,0.049758021849064644,-0.00976209759344143,4.423003761841452,0.49644264377312464,0.92459860073723,0.7751133686909973,-0.10258826479606119,0,0.005563159121374135,20.0,0.1,0.4426356963787361,-0.02034564824219473
12,0.09925680000000003,0.939650362688707,0.9173142448813099,-0.017738442081649763,0.39824776238630355,-8.894873391738452,0.9615579836730217,0.491782525452971,0,0.008060600000000001,0,Validation,0.005,Good Visuals,0.16326278946531664,8.720347886505171e-05,0.049895279088351965,-0.009820273353224197,4.422500597201813,0.4965403911216826,0.9315053027054572,0.730065289025925,0.0051547985851074585,0,0.00524200206397245,20.0,0.1,0.4438133420068799,-0.02045258806822477
13,0.10783200000000015,0.947661423955361,0.9000816158928253,-0.013896559717660684,0.4082990904398543,-7.992816318659416,0.9657488246639854,0.46212498318300455,0,0.0085752,0,Validation,0.005,Good Visuals,0.15402898495915787,-0.04106343734005449,0.04959951526240978,-0.009684622148330898,4.422697154265146,0.49649689715159967,0.937929087265394,0.6853054863352802,0.045884391173207674,0,0.0048209538331531986,20.0,0.1,0.44118738192224677,-0.020209215574682596
14,0.11556530000000009,0.9537875296298611,0.9055279519188024,-0.011961295034124242,0.4434029687357979,-6.697413305544509,0.9693075813320559,0.4348420173847262,0,0.0077333,0,Validation,0.005,Good Visuals,0.12168350066379088,0.09967920665007822,0.04983562864893411,-0.009830455961030214,4.422778851063632,0.49647968100842094,0.9440991513946577,0.6389885521854014,-0.09458880232433456,0,0.005090404325743652,20.0,0.1,0.44330751871876767,-0.02046155263684525
15,0.1244000999999999,0.9613273519984766,0.844816085791652,-0.007980229333579225,0.4099740684069258,-7.958885799126077,0.9731120222397502,0.4030765176578831,0,0.0088348,0,Validation,0.005,Good Visuals,0.10951413582094821,0.0660851016091407,0.05021698524686744,-0.010121378975187442,4.422297111577817,0.49666232843518837,0.9498991929867104,0.5916969816008872,-0.06113704911232758,0,0.004948052496813115,20.0,0.1,0.4466706032260195,-0.020960360078576944
16,0.1321166000000007,0.9676105373056563,0.8052160628418568,-0.00550148493409397,0.40213954518397366,-8.064393847223615,0.9762028467974867,0.37483531441135814,0,0.0077165,0,Validation,0.005,Good Visuals,0.11112169275210859,0.0010075386431601635,0.05024821102473456,-0.010153762344919751,4.4221654848722665,0.4967280647669511,0.9554732701194085,0.5436955362384706,0.0036508309233330015,0,0.004658369566493155,20.0,0.1,0.44693669165150485,-0.02101570505311832
17,0.14099480000000053,0.9735795633474769,0.7987876272186281,-0.002623283450009839,0.4239523128072699,-6.15299802954593,0.9794865440362094,0.3417998855643474,0,0.008878200000000001,0,Validation,0.005,Good Visuals,0.0850050954641573,0.11121729039726858,0.05034445220009854,-0.010320840163505351,4.422150964374259,0.4967421650385129,0.9605455191629302,0.49633277063987535,-0.10654424168059745,0,0.004673048716671128,20.0,0.1,0.4477960995624471,-0.02128826661047154
18,0.14815749999999994,0.9793915097566179,0.7398537664497433,-9.503427959145494e-05,0.3980538808853959,-5.784603655015954,0.9819200000522155,0.31474760246215777,0,0.0071627,0,Validation,0.005,Good Visuals,0.08257424041031597,0.1038418639209522,0.05044527455086577,-0.010632013797214079,4.422016549745829,0.49694193861085006,0.9654409310781361,0.44692955957704217,-0.09926983901818955,0,0.004572024902762658,20.0,0.1,0.44868440356531325,-0.021791755430653852
19,0.1573001999999999,0.9841038987370027,0.7079012607813416,0.002183898684787189,0.39315365831918386,-5.126555916599958,0.9847419704291279,0.2797308819865914,0,0.0091427,0,Validation,0.005,Good Visuals,0.07349430673614554,0.18786572738511031,0.05046231474997062,-0.01105323602094317,4.421973259494742,0.4971182819826124,0.9694505565957581,0.40341118247650326,-0.18334610041722152,0,0.004519626967888853,20.0,0.1,0.44883245808307937,-0.022459573756355742
20,0.1632169000000001,0.9892875266154257,0.6659552517630974,0.004545556186297817,0.38622436977650604,-4.768072934802486,0.9863962588148458,0.2567970995662702,0,0.0059167,0,Validation,0.005,Good Visuals,0.07080100335341519,0.1401902616035258,0.05036377718415827,-0.011432317816360725,4.422018828393997,0.49742393860119827,0.9737373576553381,0.35262571391244246,-0.13579138902644683,0,0.004398872577078942,20.0,0.1,0.44795565200703125,-0.02305269876918308
21,0.17062270000000002,0.99415699522849,0.655641525023307,0.007760736413644165,0.39884442545703674,-3.396735033031368,0.9882742898623199,0.22781018660307825,0,0.007405800000000001,0,Validation,0.005,Good Visuals,0.04990616918390997,0.2501476585576686,0.04997664986976942,-0.01205751382105272,4.422197158067195,0.49768941198591715,0.9770430158489122,0.31110561278644405,-0.24561551707119803,0,0.0045321414864705825,20.0,0.1,0.4445108635798326,-0.024003454134311947
