,steering_angle,steering_rate,torque,time,execution_time,stiffness,damping
10764,0.6115110100212532,1.1614247839578284,0.1271706227080642,22.1408588886261,0.0019948482513427734,0.0,0.05
10765,0.6148096823075225,1.1483274181364695,0.12781253356528904,22.143850803375244,0.002991914749145508,0.0,0.05
10766,0.6179512749611124,1.1307461992729784,0.12958084809942927,22.146843194961548,0.002992391586303711,0.0,0.05
10767,0.6201503898186251,1.1152002535631342,0.1323033941345196,22.148837089538574,0.001993894577026367,0.0,0.05
10768,0.6234490621048944,1.102851933335406,0.134638121110529,22.151835441589355,0.00299835205078125,0.0,0.05
10769,0.6258052565950867,1.1055511018909612,0.1389163184081655,22.153823614120483,0.0019881725311279297,0.0,0.05
10770,0.6276902121872406,1.1144685403504466,0.1422502343370784,22.155818462371826,0.0019948482513427734,0.0,0.05
10771,0.630046406677433,1.1142093509919446,0.14598372833651665,22.15781331062317,0.0019948482513427734,0.0,0.05
10772,0.6319313622695869,1.1079916493351967,0.1500967573966134,22.159807682037354,0.0019943714141845703,0.0,0.05
10773,0.6342875567597792,1.0987984087486975,0.15457789975472833,22.161802530288696,0.0019948482513427734,0.0,0.05
10774,0.6361725123519331,1.089176821095239,0.15941821501283443,22.16379714012146,0.001994609832763672,0.0,0.05
10775,0.6382145475767664,1.076060725157753,0.16460419237645635,22.165791988372803,0.0019948482513427734,0.0,0.05
10776,0.6402565828015998,1.0601226029799564,0.1701244944750252,22.16779112815857,0.0019991397857666016,0.0,0.05
10777,0.6422986180264332,1.0460977454620701,0.17597813253550437,22.16979217529297,0.002001047134399414,0.0,0.05
10778,0.6444977328839461,1.0369457830430462,0.18214553890533,22.171776056289673,0.0019838809967041016,0.0,0.05
10779,0.6465397681087793,1.0339454044889074,0.18854987325701705,22.173770666122437,0.001994609832763672,0.0,0.05
10780,0.6482676440682539,1.0284807526151076,0.19526456238719397,22.17577314376831,0.0020024776458740234,0.0,0.05
10781,0.6503096792930871,1.016242073497153,0.2022678862282793,22.177772283554077,0.0019991397857666016,0.0,0.05
10782,0.6525087941505999,1.0076527145404641,0.20950498271165385,22.179754734039307,0.001982450485229492,0.0,0.05
10783,0.6543937497427539,1.005838894753596,0.2169069968670248,22.18174934387207,0.001994609832763672,0.0,0.05
10784,0.6564357849675873,1.0035753968612653,0.2245634583552988,22.183743953704834,0.001994609832763672,0.0,0.05
10785,0.6583207405597411,0.9994512807472034,0.2324116817731747,22.185738801956177,0.0019948482513427734,0.0,0.05
10786,0.6602056961518951,0.9928989684480225,0.2404342360661036,22.187732934951782,0.0019941329956054688,0.0,0.05
10787,0.6619335721113694,0.9811931387674718,0.24860842683548734,22.189727783203125,0.0019948482513427734,0.0,0.05
10788,0.6639756073362028,0.9679567874742744,0.2569209461930378,22.19172239303589,0.001994609832763672,0.0,0.05
10789,0.6657034832956771,0.9577471328116737,0.2653483676743033,22.19371724128723,0.0019948482513427734,0.0,0.05
10790,0.6677455185205106,0.9499743578861407,0.27387290799404185,22.195711612701416,0.0019943714141845703,0.0,0.05
10791,0.6694733944799849,0.9440380868050248,0.2824714493383522,22.19770622253418,0.001994609832763672,0.0,0.05
10792,0.6715154297048181,0.9406850629739305,0.2911268019713161,22.199701070785522,0.0019948482513427734,0.0,0.05
10793,0.6734003852969721,0.9415795222862187,0.29981854611801884,22.201695442199707,0.0019943714141845703,0.0,0.05
10794,0.675285340889126,0.9435410277827724,0.30852299022298313,22.20369052886963,0.001995086669921875,0.0,0.05
10795,0.676856137215921,0.9392879682896221,0.31722466585591313,22.205684900283813,0.0019943714141845703,0.0,0.05
10796,0.6788981724407542,0.9311209419958668,0.3258966143842292,22.207679748535156,0.0019948482513427734,0.0,0.05
10797,0.6806260484002287,0.9260184314907088,0.33452328542051485,22.20967411994934,0.0019943714141845703,0.0,0.05
10798,0.6825110039923825,0.9226258407507001,0.3430798503922724,22.211668968200684,0.0019948482513427734,0.0,0.05
